RO-01231,06/02/2020,NOR,"€                                                    1 6,567.07"
RO-01353,07/02/2020,ITA,"€                                                    5 9,579.90"
RO-01336,11/02/2020,FRA,"€                                                    4 3,780.50"
RO-01336,11/02/2020,BEL,€                                                         140.71
RO-01194,11/02/2020,DEU,"€                                                  1 11,691.84"
RO-01194,11/02/2020,ITA,"€                                                    2 6,992.25"
RO-01188,12/02/2020,DEU,"€                                                  3 99,527.11"
RO-01210,13/02/2020,AUT,"€                                                    9 1,008.64"
RO-01369,17/02/2020,ITA,"€                                                    3 9,844.50"
RO-01350,17/02/2020,ESP,"€                                                    9 6,093.72"
RO-ID,Date,MS/SAC,TOTAL PAID
RO-01337,18/02/2020,FRA,"€                                                    4 4,528.30"
RO-01337,18/02/2020,BEL,€                                                         141.00
RO-01304,18/02/2020,DEU,"€                                                    9 5,566.89"
RO-01294,18/02/2020,DEU,"€                                                  1 40,427.34"
RO-01322,19/02/2020,DEU,"€                                                    9 8,211.99"
RO-01205,19/02/2020,AUT,"€                                                  2 87,880.38"
RO-01205,19/02/2020,HUN,"€                                                      2,169.76"
RO-01205,19/02/2020,LUX,"€                                                    3 4,197.27"
RO-01205,19/02/2020,SWE,"€                                                    4 7,911.34"
RO-01370,24/02/2020,ITA,"€                                                    4 0,581.80"
RO-01354,25/02/2020,ESP,"€                                                  1 47,311.93"
RO-01338,25/02/2020,FRA,"€                                                    4 2,304.97"
RO-01338,25/02/2020,BEL,€                                                         140.15
RO-01289,26/02/2020,HUN,"€                                                      8,178.31"
RO-01289,26/02/2020,AUT,"€                                                    1 5,003.55"
RO-01289,26/02/2020,BGR,"€                                                      3,317.85"
RO-01233,26/02/2020,DEU,"€                                                  2 04,667.96"
RO-01233,26/02/2020,POL,"€                                                      4,565.20"
RO-01363,27/02/2020,FRA,"€                                                    3 8,026.50"
RO-01298,27/02/2020,DEU,"€                                                  1 26,019.78"
RO-01351,02/03/2020,ESP,"€                                                    9 7,548.02"
RO-01342,03/03/2020,FRA,"€                                                    5 4,909.61"
RO-01342,03/03/2020,LUX,"€                                                      1,617.01"
RO-01281,03/03/2020,DEU,"€                                                    3 6,846.38"
RO-01180,03/03/2020,DEU,"€                                                  3 73,503.02"
RO-01180,03/03/2020,AUT,"€                                                    5 5,776.96"
RO-01180,03/03/2020,SWE,"€                                                    2 6,751.87"
RO-01220,04/03/2020,SWE,"€                                                  5 12,772.19"
RO-01220,04/03/2020,BGR,"€                                                      4,238.97"
RO-01365,05/03/2020,DEU,"€                                                  2 43,205.01"
RO-01305,05/03/2020,DEU,"€                                                    8 5,106.48"
RO-01195,05/03/2020,DEU,"€                                                  1 06,452.86"
RO-01195,05/03/2020,ITA,"€                                                    2 5,628.75"
RO-01195,05/03/2020,FRA,"€                                                      5,367.32"
RO-01343,10/03/2020,FRA,"€                                                    4 4,160.88"
RO-01343,10/03/2020,BEL,€                                                         140.71
RO-01314,10/03/2020,DEU,"€                                                  1 44,911.60"
RO-01347,11/03/2020,DEU,"€                                                  3 95,467.97"
RO-01212,11/03/2020,AUT,"€                                                    7 8,868.88"
RO-01357,18/03/2020,DEU,"€                                                    8 5,496.85"
RO-01315,24/03/2020,DEU,"€                                                    8 1,101.45"
RO-01211,07/05/2020,AUT,"€                                                    6 5,071.27"
RO-01326,26/05/2020,DEU,"€                                                    9 7,838.93"
RO-01405,04/06/2020,DEU,"€                                                  1 02,215.13"
RO-01421,10/06/2020,DEU,"€                                                  1 49,475.79"
RO-01421,10/06/2020,GRC,€                                                              -
RO-01425,15/06/2020,DEU,"€                                                    5 0,607.34"
RO-01306,15/06/2020,DEU,"€                                                    8 1,231.00"
RO-01430,16/06/2020,FRA,"€                                                    6 0,908.05"
RO-01401,18/06/2020,AUT,"€                                                    5 8,183.07"
RO-01328,23/06/2020,DEU,"€                                                  1 05,731.28"
RO-01429,30/06/2020,FRA,"€                                                    6 0,592.43"
RO-01436,02/07/2020,DEU,"€                                                  1 05,364.64"
RO-01436,02/07/2020,SWE,"€                                                    2 8,573.91"
RO-01437,08/07/2020,DEU,"€                                                  1 12,824.92"
RO-ID,Date,MS/SAC,TOTAL PAID
RO-01437,08/07/2020,ISL,"€                                                    6 6,927.57"
RO-01437,08/07/2020,SWE,"€                                                    2 9,488.97"
RO-01186,14/07/2020,DEU,"€                                                  2 85,211.87"
RO-01186,14/07/2020,GRC,€                                                              -
RO-01434,15/07/2020,DEU,"€                                                    6 5,256.62"
RO-01463,16/07/2020,SVN,"€                                                      5,959.00"
RO-01456,16/07/2020,ITA,"€                                                    4 3,430.00"
RO-01442,16/07/2020,FRA,"€                                                    5 8,478.50"
RO-01420,16/07/2020,AUT,"€                                                    6 1,601.92"
RO-01409,20/07/2020,DEU,"€                                                    9 6,144.16"
RO-01464,22/07/2020,FIN,"€                                                    4 7,470.00"
RO-01446,22/07/2020,DEU,"€                                                    5 4,682.75"
RO-01426,22/07/2020,DEU,"€                                                  1 05,154.71"
RO-01461,23/07/2020,ITA,"€                                                    3 5,348.99"
RO-01462,24/07/2020,FRA,"€                                                    7 5,907.56"
RO-01467,27/07/2020,ITA,"€                                                    4 4,036.00"
RO-01428,28/07/2020,DEU,"€                                                    7 3,582.13"
RO-01472,30/07/2020,ITA,"€                                                    3 3,833.99"
RO-01465,30/07/2020,FRA,"€                                                    5 8,478.50"
RO-01435,30/07/2020,DEU,"€                                                    6 7,341.85"
RO-01474,03/08/2020,ITA,"€                                                    3 4,744.00"
RO-01460,04/08/2020,DEU,"€                                                    8 2,905.99"
RO-01460,04/08/2020,SWE,"€                                                    2 6,750.86"
RO-01460,04/08/2020,NLD,"€                                                      6,116.56"
RO-01460,04/08/2020,ITA,"€                                                    2 4,543.00"
RO-01481,06/08/2020,FIN,"€                                                    4 7,167.00"
RO-01475,06/08/2020,ITA,"€                                                    3 3,229.00"
RO-01468,07/08/2020,ITA,"€                                                    4 9,793.00"
RO-01480,10/08/2020,ITA,"€                                                    3 7,875.00"
RO-01457,11/08/2020,DEU,"€                                                    6 4,241.81"
RO-01470,12/08/2020,FRA,"€                                                    5 9,797.05"
RO-01469,12/08/2020,DEU,"€                                                    5 2,935.24"
RO-01484,13/08/2020,ITA,"€                                                    4 1,864.50"
RO-01489,17/08/2020,ITA,"€                                                    4 5,448.99"
RO-01414,17/08/2020,DEU,"€                                                  1 69,361.50"
RO-01283,18/08/2020,DEU,"€                                                  3 92,559.08"
RO-01283,18/08/2020,AUT,"€                                                    4 5,121.69"
RO-01283,18/08/2020,POL,"€                                                      6,142.36"
RO-01471,19/08/2020,FRA,"€                                                    7 4,522.85"
RO-01415,19/08/2020,DEU,"€                                                  1 01,031.41"
RO-01490,20/08/2020,ITA,"€                                                    4 1,399.90"
RO-01482,20/08/2020,FIN,"€                                                    4 3,041.15"
RO-01438,20/08/2020,DEU,"€                                                  1 08,439.82"
RO-01438,20/08/2020,NLD,€                                                              -
RO-01495,24/08/2020,ITA,"€                                                    4 3,924.90"
RO-01439,25/08/2020,DEU,"€                                                  1 73,951.04"
RO-01485,26/08/2020,FRA,"€                                                    5 9,834.93"
RO-01466,26/08/2020,DEU,"€                                                    7 5,144.83"
RO-01466,26/08/2020,NLD,€                                                              -
RO-01494,27/08/2020,ITA,"€                                                    4 2,418.99"
RO-01443,27/08/2020,DEU,"€                                                    6 1,392.49"
RO-01515,31/08/2020,ITA,"€                                                    4 7,975.00"
RO-01491,01/09/2020,DEU,"€                                                    9 6,885.32"
RO-01486,02/09/2020,FRA,"€                                                    6 7,916.95"
RO-01478,02/09/2020,DEU,"€                                                  1 33,620.33"
RO-ID,Date,MS/SAC,TOTAL PAID
RO-01444,02/09/2020,DEU,"€                                                  1 09,068.74"
RO-01518,03/09/2020,ITA,"€                                                    4 4,934.90"
RO-01517,07/09/2020,ITA,"€                                                    3 8,683.00"
RO-01284,07/09/2020,DEU,"€                                                  3 75,973.16"
RO-01519,10/09/2020,ITA,"€                                                    4 5,349.00"
RO-01487,10/09/2020,FRA,"€                                                    6 7,258.43"
RO-01441,10/09/2020,DEU,"€                                                  1 18,265.46"
RO-01441,10/09/2020,GRC,€                                                              -
RO-01520,14/09/2020,ITA,"€                                                    4 1,157.50"
RO-01492,15/09/2020,FRA,"€                                                    5 0,847.92"
RO-01522,17/09/2020,ITA,"€                                                    5 5,449.00"
RO-01448,17/09/2020,AUT,"€                                                    9 1,758.50"
RO-01448,17/09/2020,GRC,€                                                              -
RO-01546,21/09/2020,ITA,"€                                                    3 9,390.00"
RO-01551,24/09/2020,ITA,"€                                                    4 1,662.50"
RO-01549,24/09/2020,FRA,"€                                                    8 3,214.91"
RO-01549,24/09/2020,ESP,€                                                              -
RO-01508,24/09/2020,DEU,"€                                                  1 10,258.01"
RO-01544,25/09/2020,ITA,"€                                                    3 5,350.00"
RO-01553,28/09/2020,ITA,"€                                                    4 1,814.00"
RO-01521,28/09/2020,DEU,"€                                                    7 6,774.55"
RO-01479,28/09/2020,DEU,"€                                                  1 77,058.75"
RO-01479,28/09/2020,SWE,"€                                                    4 3,159.38"
RO-01493,29/09/2020,FRA,"€                                                    5 0,761.81"
RO-01509,30/09/2020,DEU,"€                                                    9 0,619.91"
RO-01458,30/09/2020,DEU,"€                                                  1 10,249.79"
RO-01458,30/09/2020,ITA,"€                                                    2 3,255.25"
RO-01458,30/09/2020,ESP,€                                                              -
RO-01454,30/09/2020,DEU,"€                                                  1 50,354.58"
RO-01454,30/09/2020,NLD,"€                                                      5,214.68"
RO-01555,01/10/2020,ITA,"€                                                    5 1,611.00"
RO-01557,05/10/2020,ITA,"€                                                    5 4,176.40"
RO-01510,06/10/2020,FRA,"€                                                    5 4,676.44"
RO-01497,06/10/2020,DEU,"€                                                  1 47,384.54"
RO-01497,06/10/2020,ISL,"€                                                    6 2,483.65"
RO-01543,07/10/2020,DEU,"€                                                    6 2,303.85"
RO-01498,07/10/2020,DEU,"€                                                  1 01,761.87"
RO-01559,08/10/2020,ITA,"€                                                    3 8,885.00"
RO-01285,08/10/2020,DEU,"€                                                  4 23,668.56"
RO-01285,08/10/2020,POL,"€                                                      3,652.18"
RO-01560,12/10/2020,ITA,"€                                                    3 7,753.80"
RO-01565,13/10/2020,ITA,"€                                                    3 5,228.80"
RO-01512,13/10/2020,FRA,"€                                                    4 6,823.89"
RO-01516,14/10/2020,AUT,"€                                                  3 19,363.21"
RO-01516,14/10/2020,GRC,€                                                              -
RO-01564,15/10/2020,ITA,"€                                                    3 9,592.00"
RO-01496,15/10/2020,DEU,"€                                                    9 8,415.83"
RO-01568,19/10/2020,ITA,"€                                                    4 1,309.00"
RO-01571,20/10/2020,ITA,"€                                                    4 0,905.00"
RO-01513,20/10/2020,FRA,"€                                                    4 7,131.22"
RO-01563,21/10/2020,DEU,"€                                                    6 8,526.43"
RO-01572,22/10/2020,ITA,"€                                                    4 0,804.00"
RO-01576,26/10/2020,ITA,"€                                                    4 0,299.00"
RO-01523,27/10/2020,DEU,"€                                                  4 28,306.66"
RO-01514,27/10/2020,FRA,"€                                                    4 7,347.68"
RO-ID,Date,MS/SAC,TOTAL PAID
RO-01393,28/10/2020,NOR,"€                                                    9 5,534.62"
RO-01578,29/10/2020,ITA,"€                                                    4 7,470.00"
RO-01570,29/10/2020,DEU,"€                                                    8 2,539.04"
RO-01570,29/10/2020,ITA,"€                                                    2 2,149.30"
RO-01525,03/11/2020,DEU,"€                                                  3 40,562.08"
RO-01525,03/11/2020,ISL,"€                                                    3 4,410.70"
RO-01525,03/11/2020,MLT,"€                                                      3,055.25"
RO-01524,03/11/2020,FRA,"€                                                    4 5,538.61"
RO-01556,04/11/2020,DEU,"€                                                    8 2,611.69"
RO-01526,05/11/2020,AUT,"€                                                    8 9,962.81"
RO-01526,05/11/2020,DEU,"€                                                    1 2,862.68"
RO-01526,05/11/2020,FRA,"€                                                    1 1,838.63"
RO-01548,09/11/2020,DEU,"€                                                  2 06,342.44"
RO-01577,10/11/2020,ESP,"€                                                    9 6,191.49"
RO-01530,10/11/2020,DEU,"€                                                  1 03,906.71"
RO-01530,10/11/2020,ITA,"€                                                    2 1,795.80"
RO-01528,10/11/2020,FRA,"€                                                    4 5,124.75"
RO-01566,11/11/2020,FIN,"€                                                    9 8,776.99"
RO-01529,11/11/2020,DEU,"€                                                    9 0,494.94"
RO-01558,12/11/2020,DEU,"€                                                    5 0,983.71"
RO-01558,12/11/2020,ISL,"€                                                    6 8,237.62"
RO-01547,12/11/2020,DEU,"€                                                  3 62,481.08"
RO-01547,12/11/2020,AUT,"€                                                    1 9,853.57"
RO-01547,12/11/2020,BGR,"€                                                      4,393.50"
RO-01547,12/11/2020,SWE,"€                                                    1 6,089.30"
RO-01547,12/11/2020,HUN,"€                                                      3,490.68"
RO-01547,12/11/2020,ROU,"€                                                      3,787.50"
RO-01561,17/11/2020,DEU,"€                                                  1 37,936.07"
RO-01552,17/11/2020,DEU,"€                                                    6 9,458.36"
RO-01552,17/11/2020,FRA,"€                                                    1 4,827.08"
RO-01532,17/11/2020,FRA,"€                                                    4 5,335.88"
RO-01561,18/11/2020,ROU,"€                                                      3,078.48"
RO-01527,18/11/2020,DEU,"€                                                  1 62,979.34"
RO-01527,18/11/2020,NOR,"€                                                      3,456.01"
RO-01533,19/11/2020,DEU,"€                                                  1 39,438.40"
RO-01574,23/11/2020,DEU,"€                                                    8 6,765.45"
RO-01537,24/11/2020,FRA,"€                                                    4 5,693.58"
RO-01511,24/11/2020,DEU,"€                                                    8 4,113.81"
RO-01536,26/11/2020,DEU,"€                                                    7 7,135.73"
RO-01535,26/11/2020,DEU,"€                                                  1 07,204.82"
RO-01535,26/11/2020,ITA,"€                                                    2 3,230.00"
RO-01535,26/11/2020,FRA,"€                                                      5,300.49"
RO-01598,01/12/2020,ITA,"€                                                    4 1,195.88"
RO-01580,01/12/2020,FRA,"€                                                    4 6,670.38"
RO-01542,01/12/2020,DEU,"€                                                  1 24,886.03"
RO-01575,02/12/2020,DEU,"€                                                  1 39,793.79"
RO-01575,02/12/2020,BGR,"€                                                      3,617.82"
RO-01562,02/12/2020,DEU,"€                                                  2 46,338.97"
RO-01602,03/12/2020,ITA,"€                                                    6 2,519.00"
RO-01593,03/12/2020,ESP,"€                                                  1 46,944.90"
RO-01545,03/12/2020,AUT,"€                                                    4 7,884.10"
RO-01622,07/12/2020,ITA,"€                                                    5 8,559.80"
RO-01590,08/12/2020,DEU,"€                                                  1 01,635.27"
RO-01582,09/12/2020,FRA,"€                                                    4 6,334.09"
RO-01582,09/12/2020,NLD,"€                                                      2,180.89"
RO-ID,Date,MS/SAC,TOTAL PAID
RO-01582,09/12/2020,BEL,€                                                         121.12
RO-01586,09/12/2020,DEU,"€                                                    9 0,715.99"
RO-01623,10/12/2020,ITA,"€                                                    5 9,539.50"
RO-01600,10/12/2020,DEU,"€                                                    5 2,937.16"
RO-01591,10/12/2020,DEU,"€                                                  3 89,743.30"
RO-01591,10/12/2020,POL,"€                                                      4,901.60"
RO-01591,10/12/2020,AUT,"€                                                    1 6,197.37"
RO-01591,10/12/2020,SVK,"€                                                      1,452.56"
RO-01583,10/12/2020,DEU,"€                                                    9 7,113.04"
RO-01584,11/12/2020,DEU,"€                                                    8 8,007.11"
RO-01630,14/12/2020,ITA,"€                                                    6 0,286.90"
RO-01629,15/12/2020,ITA,"€                                                    4 1,208.00"
RO-01592,15/12/2020,SWE,€                                                              -
RO-01592,15/12/2020,AUT,"€                                                      8,959.71"
RO-01592,15/12/2020,BGR,"€                                                      3,739.02"
RO-01587,15/12/2020,FRA,"€                                                    4 6,802.98"
RO-01624,16/12/2020,FRA,"€                                                    9 7,461.64"
RO-01601,16/12/2020,ESP,"€                                                  3 75,742.57"
RO-01597,16/12/2020,DEU,"€                                                  3 46,730.16"
RO-01594,16/12/2020,DEU,"€                                                  1 39,831.14"
RO-01631,17/12/2020,ITA,"€                                                    3 9,892.98"
RO-01585,17/12/2020,DEU,"€                                                  1 04,181.22"
RO-01585,17/12/2020,ITA,"€                                                    2 2,843.17"
RO-01573,17/12/2020,POL,"€                                                    1 5,259.96"
RO-01573,17/12/2020,CZE,"€                                                      4,620.75"
RO-01573,17/12/2020,NLD,"€                                                      6,132.77"
RO-01599,18/12/2020,NLD,"€                                                  1 26,776.31"
RO-01595,18/12/2020,DEU,"€                                                    9 5,272.35"
RO-01596,21/12/2020,DEU,"€                                                  1 61,900.48"
RO-01633,21/12/2020,ITA,"€                                                    2 9,764.70"
RO-01634,22/12/2020,ITA,"€                                                    4 1,006.00"
RO-01588,23/12/2020,FRA,"€                                                    4 5,259.12"
RO-01603,28/12/2020,ROU,"€                                                      1,636.20"
