"",,,,Number of TCNs
Date of Departure,Operation ID,MS,OMS/PMS/LMS,
"",,,,(accepted)
13/04/2021,RO-01735,Belgium,PMS,1
13/04/2021,RO-01735,France,OMS,15
"",,,,Number of TCNs
Date of Departure,Operation ID,MS,OMS/PMS/LMS,
"",,,,(accepted)
13/04/2021,RO-01776,Italy,OMS,15
14/04/2021,RO-01711,France,PMS,4
14/04/2021,RO-01711,Germany,OMS,44
14/04/2021,RO-01713,Germany,PMS,20
14/04/2021,RO-01713,Spain,OMS,45
14/04/2021,RO-01714,Austria,OMS,4
14/04/2021,RO-01714,Greece,PMS,20
14/04/2021,RO-01714,Sweden,PMS,1
14/04/2021,RO-01714,Switzerland,PMS,1
15/04/2021,RO-01726,Germany,OMS,28
15/04/2021,RO-01782,Italy,OMS,22
19/04/2021,RO-01783,Italy,OMS,27
20/04/2021,RO-01727,Germany,OMS,30
20/04/2021,RO-01733,France,OMS,18
21/04/2021,RO-01717,Germany,OMS,21
22/04/2021,RO-01715,Belgium,PMS,1
22/04/2021,RO-01715,Germany,OMS,38
22/04/2021,RO-01784,Italy,OMS,35
26/04/2021,RO-01802,Italy,OMS,28
27/04/2021,RO-01741,France,OMS,23
27/04/2021,RO-01785,Italy,OMS,30
28/04/2021,RO-01720,Germany,OMS,52
29/04/2021,RO-01719,France,PMS,4
29/04/2021,RO-01719,Germany,OMS,57
29/04/2021,RO-01721,Austria,OMS,4
29/04/2021,RO-01721,Greece,PMS,2
03/05/2021,RO-01807,Italy,OMS,18
04/05/2021,RO-01778,France,OMS,22
06/05/2021,RO-01699,Austria,OMS,10
06/05/2021,RO-01750,Germany,OMS,36
06/05/2021,RO-01750,Italy,PMS,5
10/05/2021,RO-01815,Italy,OMS,12
11/05/2021,RO-01753,Germany,OMS,30
11/05/2021,RO-01753,Sweden,PMS,2
11/05/2021,RO-01769,Germany,OMS,58
11/05/2021,RO-01771,Greece,OMS,10
11/05/2021,RO-01779,France,OMS,20
17/05/2021,RO-01757,Germany,OMS,66
17/05/2021,RO-01839,Italy,OMS,19
18/05/2021,RO-01756,Germany,OMS,35
18/05/2021,RO-01766,Germany,OMS,27
18/05/2021,RO-01770,Austria,PMS,14
18/05/2021,RO-01770,Bulgaria,PMS,2
18/05/2021,RO-01770,Finland,PMS,2
18/05/2021,RO-01770,Romania,PMS,14
18/05/2021,RO-01770,Sweden,OMS,6
18/05/2021,RO-01780,France,OMS,12
19/05/2021,RO-01758,Germany,OMS,25
20/05/2021,RO-01755,Germany,OMS,56
20/05/2021,RO-01755,Italy,PMS,4
20/05/2021,RO-01759,Belgium,PMS,1
20/05/2021,RO-01759,Germany,OMS,18
21/05/2021,RO-01837,Italy,OMS,16
24/05/2021,RO-01840,Italy,OMS,15
25/05/2021,RO-01781,France,OMS,26
26/05/2021,RO-01760,Austria,PMS,16
26/05/2021,RO-01760,Germany,OMS,25
26/05/2021,RO-01760,Hungary,PMS,2
26/05/2021,RO-01806,Germany,PMS,17
26/05/2021,RO-01806,Spain,OMS,31
27/05/2021,RO-01786,Germany,OMS,32
27/05/2021,RO-01786,Sweden,PMS,1
27/05/2021,RO-01843,Italy,OMS,39
01/06/2021,RO-01762,Germany,OMS,28
01/06/2021,RO-01763,Germany,OMS,40
01/06/2021,RO-01764,Germany,OMS,65
01/06/2021,RO-01809,France,OMS,35
02/06/2021,RO-01787,Germany,OMS,19
02/06/2021,RO-01838,Belgium,OMS,5
"",,,,Number of TCNs
Date of Departure,Operation ID,MS,OMS/PMS/LMS,
"",,,,(accepted)
02/06/2021,RO-01838,Switzerland,PMS,2
04/06/2021,RO-01847,Italy,OMS,21
07/06/2021,RO-01849,Italy,OMS,21
08/06/2021,RO-01789,Germany,OMS,42
08/06/2021,RO-01810,France,OMS,30
09/06/2021,RO-01805,Austria,PMS,1
09/06/2021,RO-01805,Germany,OMS,19
09/06/2021,RO-01805,Switzerland,PMS,8
10/06/2021,RO-01788,Germany,OMS,51
10/06/2021,RO-01788,Italy,PMS,3
14/06/2021,RO-01851,Italy,OMS,15
15/06/2021,RO-01790,Germany,OMS,31
15/06/2021,RO-01791,Austria,PMS,6
15/06/2021,RO-01791,Bulgaria,PMS,2
15/06/2021,RO-01791,Romania,PMS,20
15/06/2021,RO-01791,Sweden,OMS,3
15/06/2021,RO-01812,France,OMS,27
15/06/2021,RO-01816,Austria,PMS,6
15/06/2021,RO-01816,Czech Republic,PMS,1
15/06/2021,RO-01816,Greece,OMS,21
16/06/2021,RO-01708,Czech Republic,PMS,5
16/06/2021,RO-01708,Hungary,PMS,2
16/06/2021,RO-01708,Lithuania,PMS,1
16/06/2021,RO-01708,Norway,PMS,4
16/06/2021,RO-01708,Poland,OMS,13
16/06/2021,RO-01708,Sweden,PMS,5
16/06/2021,RO-01793,Germany,OMS,18
16/06/2021,RO-01801,Luxembourg,PMS,1
16/06/2021,RO-01801,Spain,OMS,67
16/06/2021,RO-01801,Switzerland,PMS,1
17/06/2021,RO-01794,Germany,OMS,17
17/06/2021,RO-01866,Italy,OMS,17
21/06/2021,RO-01867,Italy,OMS,38
22/06/2021,RO-01795,Germany,OMS,47
22/06/2021,RO-01798,Austria,PMS,4
22/06/2021,RO-01798,Germany,OMS,29
22/06/2021,RO-01798,Hungary,PMS,2
22/06/2021,RO-01798,Spain,PMS,12
22/06/2021,RO-01813,France,OMS,36
24/06/2021,RO-01796,Germany,OMS,20
24/06/2021,RO-01872,Italy,OMS,7
25/06/2021,RO-01797,Austria,PMS,3
25/06/2021,RO-01797,Germany,OMS,52
28/06/2021,RO-01799,Germany,OMS,17
28/06/2021,RO-01874,Italy,OMS,11
29/06/2021,RO-01814,France,OMS,27
01/07/2021,RO-01800,Germany,OMS,52
01/07/2021,RO-01800,Italy,PMS,4
01/07/2021,RO-01803,Germany,OMS,37
01/07/2021,RO-01808,Germany,OMS,65
01/07/2021,RO-01848,France,OMS,12
01/07/2021,RO-01877,Italy,OMS,16
02/07/2021,RO-01876,Italy,OMS,20
05/07/2021,RO-01909,Italy,OMS,29
06/07/2021,RO-01817,France,OMS,32
06/07/2021,RO-01841,Germany,OMS,27
07/07/2021,RO-01818,Luxembourg,PMS,8
07/07/2021,RO-01818,Spain,OMS,36
12/07/2021,RO-01885,Italy,OMS,14
13/07/2021,RO-01823,Germany,OMS,14
13/07/2021,RO-01882,Italy,OMS,22
14/07/2021,RO-01821,Germany,OMS,22
15/07/2021,RO-01820,Germany,OMS,47
15/07/2021,RO-01822,Germany,OMS,42
15/07/2021,RO-01842,Austria,OMS,16
15/07/2021,RO-01842,Germany,PMS,3
20/07/2021,RO-01825,France,OMS,33
20/07/2021,RO-01827,Germany,OMS,42
20/07/2021,RO-01844,Greece,OMS,5
"",,,,Number of TCNs
Date of Departure,Operation ID,MS,OMS/PMS/LMS,
"",,,,(accepted)
22/07/2021,RO-01829,Germany,OMS,48
22/07/2021,RO-01903,Italy,OMS,17
23/07/2021,RO-01873,Germany,OMS,39
27/07/2021,RO-01830,Austria,PMS,9
27/07/2021,RO-01830,Germany,OMS,26
27/07/2021,RO-01845,Germany,OMS,13
27/07/2021,RO-01902,Italy,OMS,15
28/07/2021,RO-01832,Germany,OMS,25
29/07/2021,RO-01835,Germany,OMS,36
29/07/2021,RO-01904,Italy,OMS,15
30/07/2021,RO-01834,Germany,OMS,74
03/08/2021,RO-01868,France,OMS,35
04/08/2021,RO-01875,Germany,OMS,44
05/08/2021,RO-01905,Italy,OMS,13
09/08/2021,RO-01911,Italy,OMS,17
10/08/2021,RO-01854,Germany,OMS,22
10/08/2021,RO-01907,France,OMS,31
11/08/2021,RO-01857,Germany,OMS,8
12/08/2021,RO-01858,Germany,OMS,48
12/08/2021,RO-01858,Italy,PMS,2
12/08/2021,RO-01916,Italy,OMS,33
13/08/2021,RO-01853,Germany,OMS,31
16/08/2021,RO-01918,Italy,OMS,9
17/08/2021,RO-01869,France,OMS,35
19/08/2021,RO-01871,Austria,OMS,10
19/08/2021,RO-01919,Italy,OMS,16
23/08/2021,RO-01860,Germany,OMS,40
23/08/2021,RO-01921,Italy,OMS,21
24/08/2021,RO-01862,Austria,PMS,5
24/08/2021,RO-01862,Germany,OMS,27
26/08/2021,RO-01937,Italy,OMS,31
27/08/2021,RO-01861,Germany,OMS,53
30/08/2021,RO-01940,Italy,OMS,23
31/08/2021,RO-01870,Belgium,PMS,2
31/08/2021,RO-01870,France,OMS,36
31/08/2021,RO-01917,Germany,OMS,34
31/08/2021,RO-01938,Italy,OMS,13
01/09/2021,RO-01879,Austria,OMS,4
01/09/2021,RO-01879,Greece,PMS,10
02/09/2021,RO-01884,Germany,OMS,21
02/09/2021,RO-01943,Italy,OMS,38
06/09/2021,RO-01944,Italy,OMS,25
07/09/2021,RO-01912,France,OMS,33
07/09/2021,RO-01945,Italy,OMS,20
09/09/2021,RO-01887,Austria,OMS,4
09/09/2021,RO-01887,Czech Republic,PMS,1
09/09/2021,RO-01887,Greece,PMS,4
09/09/2021,RO-01888,Germany,OMS,35
09/09/2021,RO-01946,Italy,OMS,15
13/09/2021,RO-01949,Italy,OMS,7
14/09/2021,RO-01894,Germany,OMS,26
14/09/2021,RO-01913,France,OMS,32
14/09/2021,RO-01941,Germany,OMS,52
15/09/2021,RO-01893,Germany,OMS,20
16/09/2021,RO-01950,Italy,OMS,26
17/09/2021,RO-01892,Germany,OMS,27
20/09/2021,RO-01952,Italy,OMS,15
21/09/2021,RO-01897,Austria,PMS,13
21/09/2021,RO-01897,Bulgaria,PMS,2
21/09/2021,RO-01897,Czech Republic,PMS,1
21/09/2021,RO-01897,Germany,OMS,29
21/09/2021,RO-01897,Lithuania,PMS,1
21/09/2021,RO-01897,Poland,PMS,1
21/09/2021,RO-01899,Bulgaria,PMS,1
21/09/2021,RO-01899,Germany,OMS,44
21/09/2021,RO-01914,France,OMS,31
22/09/2021,RO-01896,Hungary,PMS,1
22/09/2021,RO-01896,Spain,OMS,74
23/09/2021,RO-01898,Germany,OMS,27
"",,,,Number of TCNs
Date of Departure,Operation ID,MS,OMS/PMS/LMS,
"",,,,(accepted)
23/09/2021,RO-01965,Italy,OMS,11
24/09/2021,RO-01970,Italy,OMS,31
27/09/2021,RO-01980,Italy,OMS,28
28/09/2021,RO-01906,Austria,OMS,5
28/09/2021,RO-01906,Belgium,PMS,1
28/09/2021,RO-01906,Germany,PMS,39
28/09/2021,RO-01915,France,OMS,29
29/09/2021,RO-01900,Germany,OMS,23
29/09/2021,RO-01901,Germany,OMS,17
30/09/2021,RO-01984,Italy,OMS,39
01/10/2021,RO-01985,Italy,OMS,23
02/10/2021,RO-01947,Italy,OMS,19
05/10/2021,RO-01969,France,OMS,29
06/10/2021,RO-01922,Spain,OMS,38
07/10/2021,RO-01987,Italy,OMS,33
08/10/2021,RO-01923,Germany,OMS,51
09/10/2021,RO-01989,Italy,OMS,25
11/10/2021,RO-01992,Italy,OMS,23
12/10/2021,RO-01951,Germany,OMS,32
12/10/2021,RO-01968,Belgium,PMS,1
12/10/2021,RO-01968,France,OMS,32
12/10/2021,RO-01986,Austria,OMS,12
12/10/2021,RO-01986,Norway,PMS,5
13/10/2021,RO-01925,Germany,OMS,29
13/10/2021,RO-01927,Germany,OMS,19
14/10/2021,RO-01929,Germany,OMS,44
14/10/2021,RO-01939,France,OMS,16
14/10/2021,RO-01993,Italy,OMS,21
15/10/2021,RO-01926,Germany,OMS,69
18/10/2021,RO-01930,Germany,OMS,32
18/10/2021,RO-02003,Italy,OMS,40
19/10/2021,RO-01966,France,OMS,34
21/10/2021,RO-01931,Germany,OMS,49
21/10/2021,RO-02004,Italy,OMS,17
22/10/2021,RO-02005,Italy,OMS,35
26/10/2021,RO-01933,Germany,OMS,46
26/10/2021,RO-01935,Austria,PMS,5
26/10/2021,RO-01935,Germany,OMS,33
26/10/2021,RO-01935,Romania,PMS,1
26/10/2021,RO-01967,France,OMS,28
27/10/2021,VRD-00003,Sweden,OMS,99
28/10/2021,RO-02006,Italy,OMS,24
01/11/2021,RO-02011,Italy,OMS,22
03/11/2021,RO-01998,France,OMS,32
04/11/2021,RO-01953,Germany,OMS,42
04/11/2021,RO-01953,Italy,PMS,7
04/11/2021,RO-01974,Austria,OMS,11
04/11/2021,RO-02012,Italy,OMS,24
08/11/2021,RO-01981,Germany,OMS,15
08/11/2021,RO-01981,Spain,PMS,1
09/11/2021,RO-01994,Belgium,PMS,1
09/11/2021,RO-01994,France,OMS,35
10/11/2021,RO-01971,Germany,OMS,43
10/11/2021,RO-01971,Sweden,PMS,4
10/11/2021,RO-01990,France,OMS,23
11/11/2021,RO-01954,Austria,PMS,10
11/11/2021,RO-01954,Germany,OMS,49
11/11/2021,RO-01954,Romania,PMS,6
11/11/2021,RO-02013,Italy,OMS,35
15/11/2021,RO-02022,Italy,OMS,32
16/11/2021,RO-01983,Germany,OMS,44
16/11/2021,RO-01995,France,OMS,34
17/11/2021,RO-01957,Austria,PMS,5
17/11/2021,RO-01957,Germany,OMS,51
17/11/2021,RO-01957,Sweden,PMS,7
18/11/2021,RO-01972,Germany,OMS,41
18/11/2021,RO-02028,Italy,OMS,35
22/11/2021,RO-02029,Italy,OMS,37
23/11/2021,RO-01958,Germany,OMS,40
"",,,,Number of TCNs
Date of Departure,Operation ID,MS,OMS/PMS/LMS,
"",,,,(accepted)
23/11/2021,RO-01961,Austria,PMS,9
23/11/2021,RO-01961,Germany,OMS,21
23/11/2021,RO-01961,Hungary,PMS,2
23/11/2021,RO-01996,France,OMS,30
24/11/2021,RO-01959,Germany,OMS,23
25/11/2021,RO-01956,Germany,OMS,43
25/11/2021,RO-02038,Italy,OMS,34
29/11/2021,RO-02040,Italy,OMS,27
30/11/2021,RO-01963,Germany,OMS,22
30/11/2021,RO-01991,Germany,OMS,56
30/11/2021,RO-01991,Spain,PMS,7
30/11/2021,RO-01997,France,OMS,28
30/11/2021,RO-02020,Germany,OMS,45
01/12/2021,RO-01964,Spain,OMS,29
01/12/2021,RO-02008,Germany,OMS,36
02/12/2021,RO-01973,Germany,OMS,44
02/12/2021,RO-01973,Sweden,PMS,13
02/12/2021,RO-01982,Austria,OMS,10
02/12/2021,RO-02041,Italy,OMS,15
04/12/2021,RO-02010,Italy,OMS,32
04/12/2021,RO-02010,Slovenia,PMS,1
06/12/2021,RO-02042,Italy,OMS,25
07/12/2021,RO-01999,Germany,OMS,12
07/12/2021,RO-02018,France,OMS,28
08/12/2021,RO-01988,Germany,OMS,42
13/12/2021,RO-02048,Italy,OMS,19
14/12/2021,RO-02000,Bulgaria,PMS,1
14/12/2021,RO-02000,Germany,OMS,19
14/12/2021,RO-02000,Sweden,PMS,1
14/12/2021,RO-02001,Germany,OMS,55
14/12/2021,RO-02002,Germany,OMS,40
14/12/2021,RO-02015,France,OMS,30
15/12/2021,RO-01975,Bulgaria,PMS,1
15/12/2021,RO-01975,Spain,OMS,60
15/12/2021,RO-01978,Germany,OMS,15
15/12/2021,RO-02044,Italy,OMS,9
16/12/2021,RO-02007,Germany,OMS,66
16/12/2021,RO-02019,Germany,OMS,38
20/12/2021,RO-02014,Austria,OMS,1
20/12/2021,RO-02014,Greece,PMS,19
20/12/2021,RO-02053,Italy,OMS,22
21/12/2021,RO-01976,Germany,OMS,13
21/12/2021,RO-01979,Bulgaria,PMS,1
21/12/2021,RO-01979,Germany,OMS,60
21/12/2021,RO-02017,France,OMS,25
22/12/2021,RO-02043,Spain,OMS,13
28/12/2021,RO-02016,Belgium,PMS,1
28/12/2021,RO-02016,France,OMS,20
30/12/2021,RO-02065,Italy,OMS,25
