RO-ID,Date,MS/SAC,TOTAL PAID
RO-01092,27/06/2019,ESP,"€                                                  1 46,095.16"
RO-01035,27/06/2019,DEU,"€                                                  1 06,451.88"
RO-01032,27/06/2019,DEU,"€                                                    9 1,918.64"
RO-01072,28/06/2019,FRA,"€                                                  1 04,822.37"
RO-01119,01/07/2019,ITA,"€                                                    4 8,884.00"
RO-01102,02/07/2019,FRA,"€                                                    4 2,379.23"
RO-01102,02/07/2019,BEL,€                                                         135.22
RO-01047,02/07/2019,DEU,"€                                                  1 25,277.64"
RO-01061,03/07/2019,DEU,"€                                                    9 6,212.76"
RO-01120,04/07/2019,ITA,"€                                                    4 9,742.50"
RO-01060,04/07/2019,AUT,"€                                                  1 30,827.32"
RO-ID,Date,MS/SAC,TOTAL PAID
RO-01060,04/07/2019,DEU,"€                                                    3 5,466.33"
RO-01121,09/07/2019,ITA,"€                                                    6 2,620.00"
RO-01103,09/07/2019,FRA,"€                                                    4 3,213.26"
RO-01103,09/07/2019,BEL,"€                                                      1,394.61"
RO-01122,11/07/2019,ITA,"€                                                    6 2,468.50"
RO-01073,11/07/2019,DEU,"€                                                  1 14,447.54"
RO-01139,15/07/2019,ITA,"€                                                    5 6,812.50"
RO-01094,15/07/2019,DEU,"€                                                  3 29,803.20"
RO-01106,16/07/2019,DEU,"€                                                  2 84,147.60"
RO-01104,16/07/2019,FRA,"€                                                    4 3,402.89"
RO-01104,16/07/2019,BEL,€                                                         130.69
RO-01125,17/07/2019,ITA,"€                                                  1 42,838.06"
RO-01125,17/07/2019,BGR,"€                                                      3,169.38"
RO-01124,17/07/2019,ESP,"€                                                  3 60,988.02"
RO-01124,17/07/2019,POL,"€                                                      7,372.50"
RO-01124,17/07/2019,BGR,"€                                                      4,565.20"
RO-01146,18/07/2019,ITA,"€                                                    5 3,782.50"
RO-01036,22/07/2019,DEU,"€                                                  3 51,339.20"
RO-01075,23/07/2019,DEU,"€                                                    3 9,095.74"
RO-00916,23/07/2019,GRC,€                                                              -
RO-00916,23/07/2019,SWE,"€                                                    4 8,167.39"
RO-00973,24/07/2019,AUT,"€                                                  3 70,970.33"
RO-00973,24/07/2019,SWE,"€                                                    1 8,097.47"
RO-00973,24/07/2019,DEU,"€                                                    2 9,938.00"
RO-00989,25/07/2019,DEU,"€                                                  1 02,682.24"
RO-00989,25/07/2019,FRA,"€                                                      3,985.07"
RO-01147,29/07/2019,ITA,"€                                                    5 8,681.00"
RO-01088,30/07/2019,DEU,"€                                                  4 48,621.26"
RO-01153,01/08/2019,ITA,"€                                                    4 9,692.00"
RO-01155,08/08/2019,ITA,"€                                                    5 5,449.00"
RO-01076,13/08/2019,DEU,"€                                                  1 05,160.98"
RO-01099,13/08/2019,DEU,"€                                                  1 08,563.83"
RO-01127,13/08/2019,FRA,"€                                                    4 3,320.34"
RO-01127,13/08/2019,BEL,€                                                         197.72
RO-01156,15/08/2019,ITA,"€                                                    5 2,015.00"
RO-01123,19/08/2019,DEU,"€                                                  3 34,094.07"
RO-01123,19/08/2019,BGR,"€                                                      4,565.20"
RO-01123,19/08/2019,PRT,€                                                         681.75
RO-01166,19/08/2019,ITA,"€                                                    6 5,650.00"
RO-01128,20/08/2019,FRA,"€                                                    4 3,256.41"
RO-01113,20/08/2019,DEU,"€                                                    5 5,598.24"
RO-01100,21/08/2019,DEU,"€                                                  5 01,725.27"
RO-01100,21/08/2019,AUT,"€                                                    5 1,556.46"
RO-01100,21/08/2019,FIN,"€                                                    4 0,513.12"
RO-01100,21/08/2019,SWE,"€                                                    1 5,682.99"
RO-01109,22/08/2019,DEU,"€                                                    8 3,464.10"
RO-01167,22/08/2019,ITA,"€                                                    5 4,439.00"
RO-01175,26/08/2019,ITA,"€                                                    4 8,884.00"
